smiles,exp
c1ccc(O[Si]23OCCN(CCO2)CCO3)cc1,-0.3
Cc1ccc(O[Si]23OCCN(CCO2)CCO3)cc1,0.08
Clc1ccc(O[Si]23OCCN(CCO2)CCO3)cc1,0.6
CNC(=NC#N)NCCSCc1nc[nH]c1C,0.4
O=S1C=Cc2ccccc21,1.01
CC1(C)CC(OP(=S)(N2CC2)N2CC2)CC(C)(C)N1O,1.77
Cc1c(CC(=O)O)sc2ccc(Cl)cc12,3.92
CN(c1ccccn1)S(=O)(=O)c1ccc(N)cc1,1.3
CN(C)C(=O)Oc1cccnc1[N+](=O)[O-],0.54
CN(C)C(=O)Oc1cccnc1Cl,1.04
CN(C)C(=O)Oc1cccnc1Br,1.14
CN(C)C(=O)Oc1cccnc1I,1.26
CC1=CCC2CC(CC3(CCC(C)C(C)O3)O2)OC(=O)C2C=C(C)C(O)C3OCC(=CC=CC(C)C1)C23O,5.3
CCC1OC2(CCC1C)CC1CC(CC=C(C)CC(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,5.9
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,6.21
CCN(CC)c1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,3
CCc1cc(Br)ccc1NC(C)=O,2.27
O=C(Nc1ccccc1)Nc1cnns1,1.77
COC1CC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=CC(=O)OC5)CCC43O)C2)OC(C)C1OC1CC(O)C(OC2CC(O)C(OC)C(C)O2)C(C)O1,2.14
COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(OC(C)=O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,2.87
O=C1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1,3.3
CCN(CC)P(=O)(N(C)C)N(C)C,0.66
ClCC1(CCl)C2CC(Cl)(Cl)C1(CCl)C(Cl)C2Cl,5.23
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,2.6
Clc1ccc(Oc2ccccc2)c(Cl)c1,4.93
Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,7.12
O=C(O)C1CCc2ccccc2O1,1.9
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,-2.15
CC(C)NNC(=O)COc1ccccc1Cl,1.82
CC(C)NNC(=O)COc1cccc(Cl)c1,1.91
O=C(O)CCCC(=O)c1ccc(-c2ccccc2)cc1,3.35
CCc1ccsc1,2.82
COC1OCC(O)C(NC(=O)N(C)N=O)C1O,-1.08
COC1OC(CO)C(O)C(NC(=O)N(C)N=O)C1O,-0.82
O=NN(CCCl)C(=O)NC1CCC(O)CC1,1.11
COP(=O)(NC(C)(C)C)SC,0.96
CCNP(=O)(OC)SC,0.07
CCCCNP(=O)(OC)SC,0.94
CCC(C)NP(=O)(OC)SC,0.95
COP(=O)(NCC(C)C)SC,0.97
CCCCCCNP(=O)(OC)SC,1.11
COc1c(O)c(OC)c(OC)c(O)c1OC,0.39
CCNNC(=O)COc1ccccc1,1
O=C(COc1ccccc1)NNCc1ccccc1,2.16
CC(NNC(=O)COc1ccccc1)c1ccccc1,2.46
CNC(=O)NS(=O)(=O)c1ccccc1,0.44
CC(C)(C)NC(=O)NS(=O)(=O)c1ccccc1,1.95
CNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,1.16
Nc1ncnc2c1nc([Se]Cc1ccccc1)n2C1OC2COP(=O)(O)OC2C1O,-1.18
CC(C)COC(=O)N(C)C,2
CCc1cc(NC(C)=O)ccc1Br,3.33
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,2.55
COC(=O)c1cccc(NC(C)=O)c1,1.46
NC(=S)NNC(=O)c1ccc2c(c1)OCO2,0.21
CCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,4.48
CCCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,5.5
CCCCCc1cn[nH]c1,2.96
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1S(=O)C(C)(C)C2C(=O)O,2.57
CCc1ccc2cc3ccccc3cc2c1,5.85
CN(C)c1nc(N(C)C)nc(N(C)CCO)n1,1.96
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1=O,1.6
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,6.4125
O=NN(CCCl)C(=O)NC(CCC(=O)O)C(=O)O,0.6
CC(C)(NC(=O)N(CCCl)N=O)C(=O)O,1.74
O=NN(CCCl)C(=O)NC1(C(=O)O)CCCC1,2.01
Clc1cc(Cl)c(Oc2ccccc2)cc1Cl,5.44
CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(N)=O,0.54
O=C(O)CNC(=O)c1cccc(I)c1,1.88
CCNCNC(=O)c1ccccc1,0.56
CC(C)CNCNC(=O)c1ccccc1,1.73
S=c1ssc2c1CCCCCC2,3.75
CSc1ccccc1N=NN(C)C,3.13
CSc1cccc(N=NN(C)C)c1,2.98
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,5.78
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,4.98
CCc1cc(=S)ss1,2.31
OCc1cnc(O)nc1O,-1.94
COc1c(O)ccc(O)c1OC,0.61
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,6.5
NC1=NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.09
CC(=O)NC1=NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.03
CC(=O)N(C)C1=NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.05
CSC1=NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.41
O=c1cc(-c2ccc([N+](=O)[O-])o2)sc(=O)[nH]1,0.55
CNc1nc(=O)cc(-c2ccc([N+](=O)[O-])o2)s1,0.86
CC(=O)Nc1nc(=O)cc(-c2ccc([N+](=O)[O-])o2)s1,1.01
CN(C)c1nc(=O)cc(-c2ccc([N+](=O)[O-])o2)s1,0.55
CC(=O)N=C1SC(=Cc2ccc([N+](=O)[O-])o2)C(=O)N1C,1.21
CCCN1C(=O)C(=Cc2ccc([N+](=O)[O-])o2)SC1=NC(C)=O,1.17
CCCN1C(=O)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,2.4
NNC(=O)NC1CCCCC1,0.15
Clc1ccccc1-c1ccc(Cl)c(Cl)c1Cl,6.11
Clc1cccc(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,6.04
Clc1ccc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c1,6.79
Clc1cc(Cl)c(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,7.39
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,7.5
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1Cl,8.16
Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,7.25
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,7.19
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,7.93
Clc1cc(Cl)c(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1,7.15
CCCCCCCCCCCCCc1ccc(O)cc1,8.2
CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,2.7
CCCNCC(=O)NC(=O)C=[N+]=[N-],-0.24
[N-]=[N+]=CC(=O)NCC(=O)NCCO,-1.35
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(O)CO,1.51
CCCCc1nnc(N)o1,0.65
Cc1nnc(N)o1,-0.92
CN(C)CCC=C1c2ccccc2CCc2c(Cl)cccc21,5.55
CCCN(CCC)C(=O)SCc1ccccc1,4.65
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,6.2
CC(=O)OCN1C(=O)C2=C(CCCC2)C1=O,1.15
Cc1ccc(S(=O)(=O)Oc2ccccc2C(=O)N(C)C)cc1,2.01
COc1ccc2cnccc2c1,2.22
Cc1cc(C)nc(Nc2ccccc2)n1,2.84
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,7.1
CN1CC(C)(C)C(=O)c2ccccc21,2.72
CSC1=NCCN1c1ccc([N+](=O)[O-])o1,1.19
CC(C)NC(=O)C=Cc1ncc([N+](=O)[O-])s1,1.76
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,4.49
CCCCCCCC[n+]1ccc(C)c(C)c1,-0.41
CNC(=O)N(C)C(=O)Nc1ccccc1F,2.12
CCC(N)Cc1ccccc1,2.28
O=C(CN1CCCCC1)Nc1cccc(Br)c1,3.62
CCCCCCNC(=S)NC,2.31
Cn1c([N+](=O)[O-])cnc1C=Cc1ccncn1,0.85
CN(C)P(=O)(N1CCCC1)N1CCCC1,1.88
OC1c2ccccc2C2CCCCC2C1O,2.47
NC(=O)OC1c2ccccc2C2CCCCC2C1OC(N)=O,2.17
CSc1ccc(C(N)=S)cc1,2.01
Clc1cc2c(Cl)cccc2c(Cl)c1Cl,5.77
Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,6.19
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,1.06
O=C(O)C=COc1ccc(Cl)cc1Cl,3.46
COc1ccc(C=CNC=O)cc1,1.94
CC(O)CN(C)C,0.2
CNC(Cc1ccccc1)Cc1ccccc1,3.8
O=C(Cc1ccccc1)NCCNCC(O)COc1ccccc1,0.63
COc1ccccc1C(=O)NCCN,0
Nc1nc(=O)c2ncn(C3C=CC(CO)O3)c2[nH]1,-1.21
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,2.02
COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,0.56
OC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,2.54
O=[N+]([O-])C=Cc1ccoc1,1.41
CC(C)C1(C)C(=O)NC(=O)NC1=O,0.54
COC(=O)c1cnc2ccccc2c1,2.25
O=C1CC(c2ccc(C(F)(F)F)cc2)Cc2c1c(=O)c1cc(Cl)ccc1n2O,3.46
COc1cnc(N)cn1,0.63
CCOc1cncc(C(N)=O)n1,0.61
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3C(=C)CC21CC,3.16
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC2(C)C1(O)C(=O)CCl,2.61
CS(=O)(=O)c1cccc2ccccc12,1.74
COc1ccc(Cl)c(Cl)c1Cl,3.74
COc1cc(Cl)c(Cl)c(Cl)c1,4.22
CC(=O)OC1COC(NC(=O)N(CCl)N=O)C(OC(C)=O)C1OC(C)=O,1.13
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,3.78
CCC(=O)c1ccc(OC(=O)NC)cc1,1.55
CNC(=O)ON=C1COCS1,0.06
CNC(=O)ON=C1SCOC1C,0.46
CNC(=O)ON=C1COCCS1,0
CCCC1OCSC1=NOC(=O)NC,1.52
CNC(=O)ON=C1SCOC1C(C)C,1.48
CNC(=O)ON=C1SCOC1CCOC,0.51
CNP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,1.27
CNC(=O)Oc1cccc(C=O)c1,0.92
CNC(=O)Oc1ccc(C=O)cc1,0.99
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,3.5
CN1CCN(Cc2ncc([N+](=O)[O-])n2C)CC1,-0.32
CCC(C)C(=O)Nc1ccccc1,2.56
O=C(O)CSc1c[nH]c2ccccc12,1.78
Cc1cnc2n(c1=O)C(C)CCC2,0.82
CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,4.59
NC(=O)c1cnc2n(c1=O)CCCC2,-0.38
Cc1cnc2n(c1=O)CCCC2,0.12
COCc1cc(=O)c(O)co1,-0.62
CCN(N=O)C(=O)Nc1ccccc1,2.25
CC(N)CC1CCCCC1,2.96
CSc1ccccc1C(N)=O,0.71
O=NN(CCCl)C(=O)NC1C(O)OC(CO)C(O)C1O,-0.84
N#CN=[N+]([O-])c1ccccc1,1.87
Cc1ccc([N+]([O-])=NC#N)cc1,2.39
N#CN=[N+]([O-])c1ccc(Cl)cc1,2.33
O=C(Nc1ccc(F)cc1)c1cc(Cl)cc(Cl)c1O,4.76
Cc1ccc(COC(N)=O)cc1,1.76
Cc1[nH]cnc1CSCCNc1cc[nH]c(=O)n1,-0.4
Cc1[nH]cnc1CSCCNc1cccc(=O)[nH]1,0.79
Cc1[nH]cnc1CSCCNc1cc(=O)cc[nH]1,0.8
Cc1[nH]cnc1CSCCNC1=NS(=O)(=O)CCN1,-0.74
Cc1[nH]cnc1CSCCNc1nc(=O)cc[nH]1,0.02
COc1ccc(Cl)cc1C(=O)NCCc1ccc(C(=O)O)cc1,3.4
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,4.05
Cc1cccc(OCC(=O)NNC(C)C)c1,1.77
Cc1ccc(OCC(=O)NNC(C)C)cc1,1.81
COc1ccc(OCC(=O)NNC(C)C)cc1,1.21
CC(C)NNC(=O)C(C)(C)Oc1ccc(Cl)cc1,2.56
Cc1cccc(OC(C)C(=O)NNC(C)C)c1,1.88
CCNNC(=O)COc1ccc(Cl)cc1,1.73
O=C(COc1ccc(Cl)cc1)NNCc1ccccc1,2.92
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,3.07
CC1CCC(c2ccccc2)(N2CCCCC2)CC1,5.66
O=C(O)CN1CCCCC1,-1.05
COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C,6.4
CSC(SC)=C(C(=O)OC(C)C)C(=O)OC(C)C,3.38
CC(=O)Nc1ccc(NN=C(C#N)C#N)cc1,1.83
COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)C(OC(C)=O)CC43O)C2)OC(C)C1=O,1.65
CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,4.16
CCc1cc(NC(C)=O)cc(CC)c1O,1.87
Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,7.32
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,2.9
CCN(CC)CCNC(=O)c1cc(F)ccc1OC,2.62
FC1C(Cl)C(Cl)C(Cl)C(Cl)C1Br,3.28
ClC1C(Cl)C(Br)C(Cl)C(Br)C1Cl,3.98
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,-0.16
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.11
CC1=C(C)S(=O)(=O)CCS1(=O)=O,-0.17
ClC1C(Cl)C(Cl)C(Br)C(Br)C1Cl,3.88
Cc1cccc(C)c1C(N)=O,0.9
c1ccc2c3c([nH]c2c1)CN1CCNCC1C3,0.36
CCC(C)c1ccccc1OC(=O)N(C)C,3.31
O=C(Oc1ccccc1)N1CCCC1,2.73
CC1CN(N=O)CC(C)N1N=O,0.08
Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1S(=O)C(C)(C)C2C(=O)O,2
CN(C)N=Nc1ccc(S(N)(=O)=O)cc1,1.06
CCc1c(C)ssc1=S,2.94
Clc1ccc(Oc2ccccc2)cc1Cl,4.99
O=NN1CCCC(O)C1,-0.47
CC1CCC(C)N1N=O,0.86
CC1CN(N=O)C(C)CN1N=O,0.15
O=NN1CCC(=O)CC1,-0.47
O=NN1CC=CCC1,1.18
O=NN1CCC(O)CC1,-0.89
CC1CN(N=O)CCN1N=O,-0.28
O=NN1CCCN(N=O)CC1,-0.51
CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)O,2.88
N#CC(C#N)=NNc1ccccc1Cl,3.12
Cc1ccccc1NN=C(C#N)C#N,2.38
N#CC(C#N)=NNc1ccccc1[N+](=O)[O-],2.9
CC(=O)c1ccc(NN=C(C#N)C#N)cc1,2.1
NN(C(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,2.48
COc1ccc(C(=O)N(N)c2ccccc2)cc1,2.83
COC(=O)c1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,0.95
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C(=O)OC(C)C,1.72
CCOC(=O)c1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,1.25
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1CO,0.42
CCOC(=O)c1c(OCC)cc(Cc2cnc(N)nc2N)cc1OCC,2.28
CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1C(C)(C)O,2.46
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C(N)=O,-0.85
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C#N,1.39
CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1C(=O)CS(C)(=O)=O,0.79
CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1C(C)=O,2.04
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C(=O)CS(C)(=O)=O,-0.31
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C(C)=O,1.1
COCc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,1.19
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C(C)(C)O,1.49
Clc1ccc(Cl)c(-c2ccccc2)c1Cl,5.67
Clc1ccc(-c2ccccc2)c(Cl)c1Cl,5.86
Clc1cc(Cl)c2cc(Cl)ccc2c1,5.35
Clc1ccc2cc(Cl)c(Cl)cc2c1,5.12
Clc1cc2c(Cl)ccc(Cl)c2cc1Cl,5.81
NC(Cc1ccc(O)c(O)c1)C(=O)OCc1ccccc1,1.5
O=C(O)CCCCCN1C(=O)C=CC1=O,1.15
Cc1ccc(-c2noc(C)n2)cc1,2.74
Cc1ccccc1CCN,1.6
CN(C=O)c1c(N)[nH]c(=O)n(C)c1=O,-2.03
O=C(O)CNC(=O)c1ccc(I)cc1,1.94
COc1ccccc1NC(=O)OCCN1CCCCC1,2.91
COc1cccc(NC(=O)OCCN2CCCCC2)c1,3.12
COc1ccc(NC(=O)OCCN2CCCCC2)cc1,2.95
CCOc1ccccc1NC(=O)OCCN1CCCCC1,3.59
CCOc1cccc(NC(=O)OCCN2CCCCC2)c1,3.77
CCOc1ccc(NC(=O)OCCN2CCCCC2)cc1,3.41
CCCOc1ccccc1NC(=O)OCCN1CCCCC1,4.02
CCCOc1ccc(NC(=O)OCCN2CCCCC2)cc1,4.2
CCCCOc1ccccc1NC(=O)OCCN1CCCCC1,4.58
CCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,5.04
CCCCOc1ccc(NC(=O)OCCN2CCCCC2)cc1,4.69
CCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,4.97
CCCCCOc1ccc(NC(=O)OCCN2CCCCC2)cc1,5.31
CCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,5.29
CCCCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,5.51
CCCCCCOc1ccc(NC(=O)OCCN2CCCCC2)cc1,5.41
CCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,5.84
CCCCCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,5.53
CCCCCCCOc1ccc(NC(=O)OCCN2CCCCC2)cc1,5.87
CCCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,6.36
CCCCCCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,5.82
O=c1[nH]c2ccccc2n1C1CCN(CC(O)C2COc3ccccc3O2)CC1,3.43
Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,3.66
CCOc1ccc(C(N)=O)cc1,1.3
CC(C)NCC(O)COc1ccccc1C1CCCCC1,3.68
OCCOCCOCCN1CCC(=C(c2ccccc2)c2ccccc2)CC1,3.78
OCCN1CCN(CCCC2c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,4.47
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,3.92
CN(C)C(=O)Nc1cc(C(C)(C)C)on1,1.98
O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CS2,2.97
CNC(=C[N+](=O)[O-])NCCSCc1nc[nH]c1C,-0.4
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,3.58
CCNc1cc(N)[n+]([O-])c(N)n1,-0.04
CCCCNc1cc(N)[n+]([O-])c(N)n1,1.02
CCCCCCCCCCNc1cc(N)[n+]([O-])c(N)n1,4.08
Nc1cc(NC2CCCCC2)nc(N)[n+]1[O-],1.62
CN(C)c1cc(N)[n+]([O-])c(N)n1,0.16
CCCN(CCC)c1cc(N)[n+]([O-])c(N)n1,2.16
C=CCN(CC=C)c1cc(N)[n+]([O-])c(N)n1,1.6
CCCCN(CCCC)c1cc(N)[n+]([O-])c(N)n1,3.19
Nc1cc(N(C2CCCCC2)C2CCCCC2)nc(N)[n+]1[O-],3.89
Nc1cc(N2CCOCC2)nc(N)[n+]1[O-],0.36
Nc1cc(N2CCCC2)nc(N)[n+]1[O-],0.84
CCCCCCCCOc1ccc(NC(=O)OCCN2CCCCC2)cc1,6.44
CNc1cc(N)[n+]([O-])c(N)n1,-0.49
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,3.82
CC(C)c1ccc(C2C(=O)c3ccccc3C2=O)cc1,4.43
CCCCCCCCc1ccc(C2C(=O)c3ccccc3C2=O)cc1,6.93
CCc1cc(CC)cc(C2C(=O)c3ccccc3C2=O)c1,4.94
CC(C)c1cc(C(C)C)cc(C2C(=O)c3ccccc3C2=O)c1,5.96
CCCCCCCCN(C)N=Nc1[nH]cnc1C(N)=O,3.22
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,3.95
CSC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.85
CCC(=O)n1c(=O)[nH]cc(F)c1=O,0.19
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1N,0.83
CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1N,1.69
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1N(C)C,1.51
CCOP(=O)(OCC)SCS(=O)(=O)C(C)(C)C,2.76
CCOP(=S)(OCC)SCS(=O)(=O)C(C)(C)C,2.48
O=c1oc2ccccc2c(O)c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,8.5
FC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.19
CC(C)(C)c1ccc(C(N)=O)cc1,2.51
CCOP(=O)(OCC)SCS(=O)C(C)(C)C,2.66
CC(C)c1ccccc1C(N)=O,1.39
COc1ccc(Cc2cnc(N)nc2N)cc1Br,1.88
Cc1cc(NC(=O)NC(=N)N)ccc1Cl,2.19
O=C1NC(=O)C2(CCCC2)C(=O)N1,0.24
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,3.37
CCSC1OC(CO)C(O)C(O)C1O,-1.51
O=NN(CCCl)C(=O)NC1CCCCC1O,1.545
Cc1cncc(N(C)C)n1,1.57
CCCC1(CC)C(=O)NC(=O)N(C)C1=O,1.65
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1Cl,6.36
Cc1ccccc1OC(=O)c1ccc(N)cc1O,3.14
Cc1cccc(OC(=O)c2ccc(N)cc2O)c1,3.64
Cc1ccc(OC(=O)c2ccc(N)cc2O)cc1,3.38
Cc1cccc(C)c1OC(=O)c1ccc(N)cc1O,3.88
COc1ccccc1OC(=O)c1ccc(N)cc1O,2.88
COc1cccc(OC(=O)c2ccc(N)cc2O)c1,3.25
CC(C)c1ccc(OC(=O)c2ccc(N)cc2O)cc1,4.12
CC(C)c1ccccc1OC(=O)c1ccc(N)cc1O,4.28
Nc1cccc(OC(=O)c2ccc(N)cc2O)c1,2.08
Nc1ccc(OC(=O)c2ccc(N)cc2O)cc1,2.04
Nc1ccc(C(=O)Oc2ccccc2F)c(O)c1,3.29
Nc1ccc(C(=O)Oc2cccc(F)c2)c(O)c1,3.42
Nc1ccc(C(=O)Oc2ccc(F)cc2)c(O)c1,3.27
Nc1ccc(C(=O)Oc2ccccc2Cl)c(O)c1,3.72
Nc1ccc(C(=O)Oc2cccc(Cl)c2)c(O)c1,3.9
Nc1ccc(C(=O)Oc2ccc(Cl)cc2)c(O)c1,3.6
Nc1ccc(C(=O)Oc2ccccc2Br)c(O)c1,3.74
Nc1ccc(C(=O)Oc2cccc(Br)c2)c(O)c1,3.84
Nc1ccc(C(=O)Oc2ccc(Br)cc2)c(O)c1,3.46
Nc1ccc(C(=O)Oc2cccc(C(F)(F)F)c2)c(O)c1,3.61
FC(F)(F)COC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,4.15
COC1C(Cl)C(Cl)C(Cl)C(Cl)C1OC,2.82
COC1C(Cl)C(Cl)C(OC)C(Cl)C1Cl,3.15
OCC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,2.94
COC1(C(F)(F)F)C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,4.06
Brc1cnccn1,0.93
CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,3.34
CNc1c(Cl)cccc1Cl,2.91
COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1Cc1ccc(F)cc1,2.46
Clc1ccc(Cl)c(N=C2NCCN2)c1,2.04
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br,2.01
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Cl,1.87
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1I,2.4
ClC1=C(Cl)C2(Cl)C(Cl)=C(Cl)C3CC1C(Cl)C32,5.66
O=C(Nc1ccccc1)n1cc(F)c(=O)[nH]c1=O,1.5
CNC(=O)n1cc(F)c(=O)[nH]c1=O,-0.2
Cn1nnnc1SCc1ccccc1,1.63
N#CC(C#N)=Cc1ccc(Br)o1,2.16
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1C,2.49
COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,2.39
CCC(C)C(NC(C)=O)C(N)=O,-0.03
CCOC(=O)N=[N+]([O-])c1ccccc1,2.53
COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,-0.6
CC(C)(C)c1cccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)c1,5.12
CNc1ncnc2sccc12,1.43
O=[N+]([O-])c1ccc(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)cc1,-1.39
O=C1C[N+]([O-])=C(c2ccccc2)c2cc(Cl)ccc2N1CCO,0.82
CC(=O)OCCN1C(=O)C(OC(C)=O)N=C(c2ccccc2)c2cc(Cl)ccc21,2.74
